,Date,Adj Close,Px Change,Volatility,Adj Vol
0,2015-01-02,6.16,,,
1,2015-01-05,6.1,-0.0088,,
2,2015-01-06,5.99,-0.0189,,
3,2015-01-07,6.08,0.0143,,
4,2015-01-08,6.24,0.027,,
5,2015-01-09,6.21,-0.0045,,
6,2015-01-12,6.17,-0.0074,,
7,2015-01-13,6.18,0.0019,,
8,2015-01-14,6.18,0.0006,,
9,2015-01-15,6.05,-0.0212,,
10,2015-01-16,6.18,0.0212,,
11,2015-01-20,6.21,0.0039,,
12,2015-01-21,6.24,0.0048,,
13,2015-01-22,6.29,0.0077,,
14,2015-01-23,6.39,0.0158,,
15,2015-01-26,6.49,0.0162,,
16,2015-01-27,6.49,0.0,,
17,2015-01-28,6.28,-0.0329,,
18,2015-01-29,5.84,-0.072,,
19,2015-01-30,5.98,0.023,,
20,2015-02-02,6.01,0.0043,,
21,2015-02-03,6.1,0.0162,,
22,2015-02-04,6.21,0.0166,,
23,2015-02-05,6.35,0.0223,,
24,2015-02-06,6.36,0.0025,,
25,2015-02-09,6.3,-0.0101,,
26,2015-02-10,6.45,0.0235,,
27,2015-02-11,6.56,0.0166,,
28,2015-02-12,6.6,0.0061,,
29,2015-02-13,6.65,0.0076,,
30,2015-02-17,6.6,-0.0069,,
31,2015-02-18,6.66,0.0087,,
32,2015-02-19,6.7,0.0063,,
33,2015-02-20,6.77,0.0101,,
34,2015-02-23,6.66,-0.0155,,
35,2015-02-24,6.74,0.0119,,
36,2015-02-25,6.85,0.0153,,
37,2015-02-26,6.81,-0.0056,,
38,2015-02-27,6.72,-0.013,,
39,2015-03-02,6.82,0.0145,,
40,2015-03-03,6.81,-0.0021,,
41,2015-03-04,6.74,-0.01,,
42,2015-03-05,6.85,0.0162,,
43,2015-03-06,6.72,-0.0189,,
44,2015-03-09,6.75,0.0039,,
45,2015-03-10,6.58,-0.0249,,
46,2015-03-11,6.68,0.0145,,
47,2015-03-12,6.79,0.0169,,
48,2015-03-13,6.64,-0.0226,,
49,2015-03-16,6.82,0.027,,
50,2015-03-17,6.85,0.0047,0.055198,4.4309842215956605
51,2015-03-18,6.97,0.0171,0.055735,4.474091553872136
52,2015-03-19,7.1,0.0179,0.056586,4.5424050357478905
53,2015-03-20,7.06,-0.0048,0.057458,4.61240427922105
54,2015-03-23,6.92,-0.0206,0.058288,4.6790319994994
55,2015-03-24,6.83,-0.0128,0.058802,4.720293021454909
56,2015-03-25,6.62,-0.0312,0.058716,4.71338942634173
57,2015-03-26,6.73,0.0162,0.05785,4.643871829039258
58,2015-03-27,6.92,0.0276,0.057142,4.587037580898207
59,2015-03-30,7.03,0.0169,0.056983,4.574273957375005
60,2015-03-31,6.99,-0.0063,0.056471999999999994,4.53325375850484
61,2015-04-01,6.81,-0.0258,0.056317000000000006,4.520811232428763
62,2015-04-02,6.88,0.0096,0.055465999999999994,4.4524977505530074
63,2015-04-06,6.88,0.0003,0.05486,4.403851487313633
64,2015-04-07,6.91,0.0044,0.054395,4.366523909085401
65,2015-04-08,6.9,-0.0017,0.054368,4.36435650131731
66,2015-04-09,7.05,0.0212,0.054553000000000004,4.379207258246822
67,2015-04-10,7.12,0.011,0.055286999999999996,4.438128639794182
68,2015-04-13,6.85,-0.0389,0.055485,4.45402296342685
69,2015-04-14,6.83,-0.0026,0.050450999999999996,4.049921826220563
70,2015-04-15,6.97,0.0194,0.046312,3.717666242808403
71,2015-04-16,6.91,-0.0081,0.042218,3.389023005676394
72,2015-04-17,6.74,-0.0246,0.038496,3.0902418311269715
73,2015-04-20,6.93,0.0266,0.035279,2.8319992092770265
74,2015-04-21,7.62,0.095,0.033441,2.6844549323232814
75,2015-04-22,7.61,-0.0003,0.038344,3.0780401281362373
76,2015-04-23,7.74,0.0169,0.041528,3.333633696047404
77,2015-04-24,7.74,-0.001,0.046849999999999996,3.7608538494466592
78,2015-04-27,7.64,-0.0125,0.051648,4.146010237272595
79,2015-04-28,7.71,0.0094,0.054841,4.402326274439792
80,2015-04-29,7.68,-0.0036,0.058464,4.693160287172882
81,2015-04-30,7.55,-0.0179,0.061163999999999996,4.909901063981973
82,2015-05-01,7.68,0.0168,0.062677,5.031356173356847
83,2015-05-04,7.75,0.0091,0.06504,5.221044490245693
84,2015-05-05,7.57,-0.0232,0.067858,5.447257641744961
85,2015-05-06,7.59,0.0026,0.068817,5.524240754693079
86,2015-05-07,7.68,0.0121,0.069992,5.618563129785925
87,2015-05-08,7.8,0.0158,0.071836,5.766589052910357
88,2015-05-11,7.79,-0.001,0.074212,5.9573209365023585
89,2015-05-12,7.73,-0.0082,0.075978,6.099085459407862
90,2015-05-13,7.69,-0.0054,0.077421,6.214921363458054
91,2015-05-14,7.77,0.0106,0.078411,6.294392981621387
92,2015-05-15,7.73,-0.0054,0.079436,6.376674202447062
93,2015-05-18,7.91,0.023,0.08042099999999999,6.4557444488014895
94,2015-05-19,7.82,-0.0107,0.08179,6.565640050079878
95,2015-05-20,7.76,-0.0085,0.08251099999999999,6.623517864924082
96,2015-05-21,7.76,0.0,0.081819,6.567968006571531
97,2015-05-22,7.86,0.0128,0.08143,6.536741279838665
98,2015-05-26,7.86,0.0,0.08188000000000001,6.572864742640181
99,2015-05-27,7.89,0.0036,0.081292,6.525663417912868
100,2015-05-28,8.04,0.0188,0.081579,6.548702159744056
101,2015-05-29,8.01,-0.003,0.08263,6.6330705139760395
102,2015-06-01,7.97,-0.005,0.083774,6.72490438385367
103,2015-06-02,7.95,-0.0033,0.08490700000000001,6.815855235751709
104,2015-06-03,8.02,0.0088,0.08567,6.877104573790722
105,2015-06-04,7.9,-0.0146,0.08607,6.909214318503179
106,2015-06-05,8.21,0.0382,0.085311,6.848286077911291
107,2015-06-08,8.12,-0.0113,0.08448499999999999,6.781979455080064
108,2015-06-09,8.15,0.0044,0.083488,6.701945916384263
109,2015-06-10,8.24,0.0107,0.083541,6.706200457558664
110,2015-06-11,8.2,-0.0049,0.084432,6.777724913905663
111,2015-06-12,8.24,0.0054,0.084615,6.792415122111613
112,2015-06-15,8.21,-0.0036,0.083649,6.714870088631027
113,2015-06-16,8.5,0.0338,0.08262,6.6322677703582285
114,2015-06-17,8.58,0.0096,0.083006,6.66325367400575
115,2015-06-18,8.75,0.0196,0.083747,6.72273697608558
116,2015-06-19,8.62,-0.0143,0.085272,6.8451553778018255
117,2015-06-22,8.71,0.0099,0.086249,6.923583429262005
118,2015-06-23,8.64,-0.0078,0.08789899999999999,7.056036126200894
119,2015-06-24,8.34,-0.0353,0.086644,6.955291802165557
120,2015-06-25,8.39,0.0062,0.08301399999999999,6.663895868899999
121,2015-06-26,8.34,-0.006,0.080276,6.4441046663432235
122,2015-06-29,8.12,-0.0272,0.076297,6.124692980816047
123,2015-06-30,8.27,0.0178,0.06901600000000001,5.540215352687528
124,2015-07-01,8.26,-0.0012,0.063293,5.080805180214033
125,2015-07-02,8.25,-0.0012,0.062847,5.045002814859641
126,2015-07-06,7.99,-0.031,0.062261,4.99796203885589
127,2015-07-07,8.12,0.0159,0.061818,4.9624004965868425
128,2015-07-08,8.11,-0.001,0.06138,4.927240326126701
129,2015-07-09,8.28,0.0198,0.060484,4.855314497970795
130,2015-07-10,8.29,0.0017,0.060149999999999995,4.828502861135892
131,2015-07-13,8.3,0.0014,0.059647,4.788124857159977
132,2015-07-14,8.52,0.0262,0.058292000000000004,4.6793530969465245
133,2015-07-15,8.43,-0.0111,0.05846199999999999,4.692999738449319
134,2015-07-16,8.55,0.0146,0.058362,4.684972302271205
135,2015-07-17,8.48,-0.0082,0.057664999999999994,4.629021072109746
136,2015-07-20,8.48,-0.0002,0.05651,4.536304184252523
137,2015-07-21,8.59,0.0131,0.055757,4.475857589831321
138,2015-07-22,8.46,-0.0155,0.056075,4.501384836877725
139,2015-07-23,9.37,0.1017,0.055591,4.462532045775651
140,2015-07-24,9.6,0.0245,0.06267299999999999,5.031035075909721
141,2015-07-27,9.42,-0.0187,0.071239,5.718665258927013
142,2015-07-28,9.42,0.0004,0.076554,6.145323491793801
143,2015-07-29,9.47,0.0051,0.080841,6.489459680749571
144,2015-07-30,9.52,0.0046,0.085716,6.880797194432654
145,2015-07-31,9.55,0.0034,0.089962,7.221642134555397
146,2015-08-03,9.53,-0.0019,0.09351000000000001,7.506455570154902
147,2015-08-04,9.54,0.0006,0.09628500000000001,7.72921692409758
148,2015-08-05,9.77,0.0238,0.09907400000000001,7.9531021191051945
149,2015-08-06,9.33,-0.0459,0.103249,8.288247579541475
150,2015-08-07,9.38,0.0056,0.103857,8.337054391504413
151,2015-08-10,9.51,0.0136,0.105119,8.438360636072218
152,2015-08-11,9.39,-0.0129,0.106753,8.56952894322261
153,2015-08-12,9.3,-0.0096,0.107199,8.605331308577
154,2015-08-13,9.3,0.0004,0.10682,8.574907325461945
155,2015-08-14,9.34,0.0047,0.10655300000000001,8.55347407086638
156,2015-08-17,9.57,0.0239,0.10561,8.477775347706759
157,2015-08-18,9.55,-0.0021,0.107003,8.589597533667895
158,2015-08-19,9.47,-0.0086,0.10762000000000001,8.639126814886863
159,2015-08-20,8.92,-0.0594,0.10772399999999999,8.6474753485121
160,2015-08-21,8.57,-0.04,0.10659800000000001,8.557086417146532
161,2015-08-24,8.18,-0.0463,0.10544100000000001,8.464208980565747
162,2015-08-25,8.13,-0.0069,0.105702,8.485160588990626
163,2015-08-26,8.51,0.0457,0.10610099999999999,8.517190059341301
164,2015-08-27,8.53,0.0028,0.106074,8.515022651573211
165,2015-08-28,8.59,0.007,0.10616199999999999,8.522086795409951
166,2015-08-31,8.43,-0.0193,0.106335,8.53597425999809
167,2015-09-01,8.17,-0.0308,0.106743,8.568726199604798
168,2015-09-02,8.38,0.0254,0.108145,8.681270854821964
169,2015-09-03,8.43,0.0057,0.108675,8.72381626656597
170,2015-09-04,8.35,-0.0095,0.108421,8.70342657867356
171,2015-09-08,8.66,0.0365,0.108552,8.713942520066889
172,2015-09-09,8.6,-0.0067,0.10788199999999999,8.660158697673522
173,2015-09-10,8.81,0.0241,0.106349,8.537098101063027
174,2015-09-11,8.87,0.0061,0.105236,8.447752736400611
175,2015-09-14,8.79,-0.0082,0.10402499999999999,8.350540484283643
176,2015-09-15,8.95,0.0171,0.102715,8.245381070350344
177,2015-09-16,8.98,0.0038,0.09994,8.022619716407666
178,2015-09-17,9.04,0.0062,0.097782,7.849387643683953
179,2015-09-18,8.96,-0.0084,0.09545400000000001,7.662508929457449
180,2015-09-21,9.12,0.0177,0.09383599999999999,7.532625012095553
181,2015-09-22,9.08,-0.0046,0.092317,7.410688256549994
182,2015-09-23,9.2,0.0131,0.090676,7.278958028867136
183,2015-09-24,9.18,-0.002,0.090095,7.232318624672289
184,2015-09-25,9.02,-0.0174,0.089003,7.144659021607279
185,2015-09-28,8.57,-0.0519,0.08819800000000001,7.080038160373458
186,2015-09-29,8.45,-0.0139,0.087862,7.0530659748149915
187,2015-09-30,8.5,0.0057,0.088007,7.064705757273258
188,2015-10-01,8.61,0.0131,0.08837300000000001,7.094086173685158
189,2015-10-02,8.74,0.0148,0.08779500000000001,7.047687592575657
190,2015-10-05,8.84,0.0116,0.08747500000000001,7.02199979680569
191,2015-10-06,8.69,-0.0169,0.085903,6.895808500085728
192,2015-10-07,8.61,-0.0092,0.08531499999999999,6.848607175358414
193,2015-10-08,8.56,-0.0061,0.084817,6.808630543191405
194,2015-10-09,8.6,0.0049,0.08412900000000001,6.7534017822859775
195,2015-10-12,8.56,-0.0047,0.082932,6.657313371233946
196,2015-10-13,8.32,-0.0284,0.081485,6.541156369736629
197,2015-10-14,8.37,0.0065,0.08087899999999999,6.492510106497254
198,2015-10-15,8.65,0.0322,0.07971199999999999,6.398829926298657
199,2015-10-16,8.7,0.0058,0.07560399999999999,6.069062848101712
200,2015-10-19,8.74,0.0044,0.07431,5.965187823956911
201,2015-10-20,8.68,-0.0067,0.072584,5.826634275522653
202,2015-10-21,8.38,-0.0347,0.069858,5.607806365307252
203,2015-10-22,8.65,0.0312,0.068524,5.500720366691204
204,2015-10-23,6.98,-0.214,0.066899,5.370274528796842
205,2015-10-26,6.95,-0.0052,0.080347,6.4498041460296855
206,2015-10-27,6.76,-0.0266,0.091222,7.3227878303996405
207,2015-10-28,6.99,0.0334,0.10097099999999999,8.105382583404026
208,2015-10-29,6.81,-0.0264,0.10629200000000001,8.532522462441502
209,2015-10-30,6.87,0.0088,0.11295999999999999,9.067791906798178
210,2015-11-02,6.95,0.0119,0.120361,9.661902458340435
211,2015-11-03,6.93,-0.0032,0.126824,10.180715658531977
212,2015-11-04,7.02,0.0126,0.132851,10.66452923698694
213,2015-11-05,6.66,-0.0523,0.137728,11.056027299393586
214,2015-11-06,6.81,0.022,0.14510699999999999,11.648371814976656
215,2015-11-09,6.69,-0.0181,0.150635,12.092128486902828
216,2015-11-10,6.68,-0.0018,0.156472,12.560689936619374
217,2015-11-11,6.58,-0.0139,0.162072,13.010226362593787
218,2015-11-12,6.65,0.0106,0.167978,13.484326743273233
219,2015-11-13,6.63,-0.003,0.17289300000000002,13.878875231427564
220,2015-11-16,6.68,0.0069,0.177487,14.247655649450143
221,2015-11-17,6.68,0.0003,0.181534,14.57252599157844
222,2015-11-18,6.81,0.0187,0.184684,14.825390231189045
223,2015-11-19,6.88,0.0111,0.186983,15.009940988923901
224,2015-11-20,6.95,0.0095,0.188052,15.095754281667944
225,2015-11-23,7.01,0.0083,0.188363,15.120719608181881
226,2015-11-24,7.15,0.0201,0.188441,15.12698100840081
227,2015-11-25,7.35,0.0279,0.18721800000000002,15.02880546394247
228,2015-11-27,7.34,-0.0019,0.185107,14.85934628622247
229,2015-11-30,7.2,-0.0184,0.182504,14.65039212250615
230,2015-12-01,7.22,0.0022,0.180285,14.472263313713789
231,2015-12-02,7.18,-0.0056,0.17685800000000002,14.197163075889804
232,2015-12-03,6.94,-0.034,0.17339200000000002,13.918932137956356
233,2015-12-04,7.04,0.0149,0.169359,13.595185636892996
234,2015-12-07,6.9,-0.0209,0.164616,13.214444338965023
235,2015-12-08,6.9,0.0009,0.160839,12.911248074517637
236,2015-12-09,6.54,-0.0539,0.159282,12.786260893224393
237,2015-12-10,6.36,-0.0282,0.159309,12.788428300992484
238,2015-12-11,6.11,-0.0404,0.159604,12.812109237717921
239,2015-12-14,6.08,-0.0039,0.160224,12.861879342022233
240,2015-12-15,6.12,0.0056,0.159603,12.81202896335614
241,2015-12-16,6.39,0.0435,0.157404,12.635505641799401
242,2015-12-17,6.28,-0.0167,0.15428,12.384728535595103
243,2015-12-18,6.24,-0.0064,0.15159,12.168790502403823
244,2015-12-21,6.33,0.014,0.14886100000000002,11.949721769103078
245,2015-12-22,6.31,-0.0038,0.144849,11.627661029637123
246,2015-12-23,6.38,0.011,0.140596,11.28625416898191
247,2015-12-24,6.35,-0.0038,0.137276,11.01974328786851
248,2015-12-28,6.36,0.0006,0.13312,10.686123040306068
249,2015-12-29,6.36,-0.0003,0.1258,10.098514712068084
250,2015-12-30,6.29,-0.0104,0.116799,9.375965181675996
251,2015-12-31,6.23,-0.0089,0.10600899999999999,8.509804818057436
252,2016-01-04,6.05,-0.0306,0.094155,7.55823253350374
253,2016-01-05,5.97,-0.013,0.085283,6.846038395781418
254,2016-01-06,5.9,-0.0115,0.069795,5.602749080515039
255,2016-01-07,5.83,-0.0112,0.072377,5.810017482633956
256,2016-01-08,5.72,-0.0194,0.075259,6.041368193287218
257,2016-01-11,5.67,-0.0091,0.07910400000000001,6.3500231143357215
258,2016-01-12,5.75,0.0133,0.082397,6.614366587681033
259,2016-01-13,5.68,-0.0119,0.085227,6.841543031521674
260,2016-01-14,5.86,0.0312,0.088102,7.072331821642467
261,2016-01-15,5.66,-0.0351,0.08926500000000001,7.16569090439394
262,2016-01-19,5.29,-0.0665,0.09151999999999999,7.346709590210422
263,2016-01-20,5.2,-0.0179,0.095949,7.7022447385391155
264,2016-01-21,5.35,0.0281,0.10164999999999999,8.159888875053424
265,2016-01-22,5.55,0.0374,0.105227,8.447030267144582
266,2016-01-25,5.44,-0.0197,0.10739800000000001,8.621305906571449
267,2016-01-26,5.37,-0.0126,0.11000700000000001,8.830741716458457
268,2016-01-27,5.17,-0.0395,0.112951,9.067069437542148
269,2016-01-28,5.27,0.0203,0.116868,9.381504112638893
270,2016-01-29,5.63,0.0653,0.11973800000000001,9.611891530950782
271,2016-02-01,5.68,0.0088,0.12045199999999999,9.669207425262519
272,2016-02-02,5.41,-0.048,0.12084199999999999,9.700514426357165
273,2016-02-03,5.28,-0.0251,0.121776,9.775490680260756
274,2016-02-04,5.34,0.0124,0.12283200000000001,9.860260406301645
275,2016-02-05,5.02,-0.0621,0.122927,9.867886470670854
276,2016-02-08,4.85,-0.0357,0.124194,9.969594087047565
277,2016-02-09,4.77,-0.0162,0.12529400000000002,10.057895885006825
278,2016-02-10,4.78,0.0029,0.124818,10.019685288799
279,2016-02-11,4.77,-0.0034,0.12355600000000001,9.918379044231195
280,2016-02-12,4.82,0.0117,0.122712,9.850627482887907
281,2016-02-16,5.08,0.0529,0.120633,9.683737084744907
282,2016-02-17,5.24,0.0295,0.11671799999999999,9.369462958371722
283,2016-02-18,5.12,-0.0228,0.113503,9.11138088524534
284,2016-02-19,5.22,0.0194,0.10937200000000001,8.77976749672743
285,2016-02-22,5.31,0.0182,0.10548199999999999,8.467500229398773
286,2016-02-23,5.31,-0.0008,0.10068400000000001,8.082343841572838
287,2016-02-24,5.46,0.0279,0.09825900000000001,7.887678514253562
288,2016-02-25,5.61,0.0275,0.096412,7.739411768043785
289,2016-02-26,5.62,0.0018,0.095518,7.6676464886114415
290,2016-02-29,5.68,0.0103,0.094669,7.599493555459249
291,2016-03-01,5.92,0.0417,0.093665,7.518898096230979
292,2016-03-02,5.87,-0.0088,0.09157299999999999,7.3509641313848215
293,2016-03-03,5.75,-0.02,0.089923,7.218511434445933
294,2016-03-04,5.7,-0.0091,0.088216,7.081483098885518
295,2016-03-07,5.68,-0.0032,0.08581200000000001,6.888503533163646
296,2016-03-08,5.44,-0.0442,0.083409,6.695604241803552
297,2016-03-09,5.53,0.0175,0.08028600000000001,6.444907409961036
298,2016-03-10,5.5,-0.0062,0.077036,6.184015734172312
299,2016-03-11,5.7,0.0364,0.07346599999999999,5.897436262613623
300,2016-03-14,5.6,-0.018,0.069829,5.605478408815599
301,2016-03-15,5.52,-0.0147,0.066322,5.323956222049122
302,2016-03-16,5.66,0.0247,0.06294,5.052468330505287
303,2016-03-17,5.8,0.0244,0.06109,4.903960761210169
304,2016-03-18,5.74,-0.0101,0.060185,4.831312463798233
305,2016-03-21,5.93,0.0329,0.05944,4.77150806427128
