,Date,Adj Close,Px Change,Volatility,Adj Vol
0,2015-01-02,78.26,,,
1,2015-01-05,73.54,-0.0622,,
2,2015-01-06,71.44,-0.0289,,
3,2015-01-07,70.99,-0.0063,,
4,2015-01-08,73.71,0.0375,,
5,2015-01-09,74.2,0.0067,,
6,2015-01-12,71.7,-0.0343,,
7,2015-01-13,72.17,0.0065,,
8,2015-01-14,74.59,0.033,,
9,2015-01-15,73.56,-0.0139,,
10,2015-01-16,76.77,0.0428,,
11,2015-01-20,75.94,-0.0109,,
12,2015-01-21,76.97,0.0135,,
13,2015-01-22,76.81,-0.002,,
14,2015-01-23,77.18,0.0047,,
15,2015-01-26,78.49,0.0168,,
16,2015-01-27,79.06,0.0072,,
17,2015-01-28,74.89,-0.0541,,
18,2015-01-29,75.58,0.0092,,
19,2015-01-30,75.68,0.0013,,
20,2015-02-02,78.65,0.0385,,
21,2015-02-03,81.87,0.0401,,
22,2015-02-04,80.92,-0.0117,,
23,2015-02-05,81.77,0.0105,,
24,2015-02-06,81.43,-0.0042,,
25,2015-02-09,81.57,0.0017,,
26,2015-02-10,80.98,-0.0072,,
27,2015-02-11,79.23,-0.0219,,
28,2015-02-12,80.59,0.017,,
29,2015-02-13,82.39,0.0221,,
30,2015-02-17,82.02,-0.0044,,
31,2015-02-18,81.02,-0.0123,,
32,2015-02-19,79.74,-0.016,,
33,2015-02-20,77.43,-0.0294,,
34,2015-02-23,78.15,0.0093,,
35,2015-02-24,77.88,-0.0035,,
36,2015-02-25,79.08,0.0154,,
37,2015-02-26,76.62,-0.0317,,
38,2015-02-27,76.27,-0.0046,,
39,2015-03-02,75.71,-0.0074,,
40,2015-03-03,76.82,0.0146,,
41,2015-03-04,76.92,0.0013,,
42,2015-03-05,76.16,-0.01,,
43,2015-03-06,75.29,-0.0115,,
44,2015-03-09,74.57,-0.0096,,
45,2015-03-10,73.27,-0.0176,,
46,2015-03-11,73.57,0.0042,,
47,2015-03-12,72.86,-0.0098,,
48,2015-03-13,72.59,-0.0037,,
49,2015-03-16,74.72,0.029,,
50,2015-03-17,73.79,-0.0126,0.601312,53.59680624052591
51,2015-03-18,77.07,0.0435,0.605535,53.97321534720222
52,2015-03-19,76.11,-0.0125,0.599102,53.39982207624587
53,2015-03-20,77.09,0.0128,0.580944,51.781343137333174
54,2015-03-23,75.66,-0.0187,0.557612,49.70168950792955
55,2015-03-24,75.52,-0.0018,0.551424,49.150133847945426
56,2015-03-25,76.47,0.0125,0.547453,48.79618628398341
57,2015-03-26,77.66,0.0154,0.527228,46.99346921494997
58,2015-03-27,76.98,-0.0088,0.508807,45.35154826915689
59,2015-03-30,78.33,0.0173,0.503379,44.86773376973966
60,2015-03-31,77.94,-0.0049,0.49302100000000004,43.94449305769771
61,2015-04-01,77.54,-0.0051,0.492849,43.92916216346415
62,2015-04-02,78.81,0.0162,0.491047,43.76854430643581
63,2015-04-06,80.65,0.023,0.49208799999999997,43.86133186979124
64,2015-04-07,80.14,-0.0063,0.498757,44.455760553765735
65,2015-04-08,79.94,-0.0024,0.50323,44.8544529369443
66,2015-04-09,81.36,0.0176,0.506511,45.14689865776007
67,2015-04-10,82.11,0.0092,0.514866,45.89160575846585
68,2015-04-13,80.49,-0.0199,0.521946,46.52266814901006
69,2015-04-14,82.14,0.0203,0.522633,46.58390259283829
70,2015-04-15,83.42,0.0154,0.5305,47.285112737811644
71,2015-04-16,83.46,0.0004,0.5493979999999999,48.969550175171044
72,2015-04-17,82.8,-0.0079,0.558845,49.811590627638736
73,2015-04-20,83.23,0.0052,0.56779,50.60888626088987
74,2015-04-21,82.26,-0.0118,0.575816,51.32426856971866
75,2015-04-22,83.2,0.0114,0.579568,51.65869598346469
76,2015-04-23,83.69,0.0058,0.587994,52.409731534697116
77,2015-04-24,82.37,-0.0159,0.6013689999999999,53.60188682756842
78,2015-04-27,82.91,0.0066,0.610437,54.410145832858674
79,2015-04-28,83.85,0.0112,0.619578,55.22491155488758
80,2015-04-29,84.94,0.0129,0.6275540000000001,55.93583720841593
81,2015-04-30,84.27,-0.008,0.6442709999999999,57.425875341569544
82,2015-05-01,84.22,-0.0005,0.6590980000000001,58.74745190436604
83,2015-05-04,84.64,0.0049,0.675412,60.201569395798
84,2015-05-05,80.51,-0.05,0.692649,61.737956744076335
85,2015-05-06,80.97,0.0057,0.69365,61.827178983191416
86,2015-05-07,79.62,-0.0168,0.69509,61.95553065584448
87,2015-05-08,79.62,0.0,0.69528,61.9724659459862
88,2015-05-11,78.01,-0.0204,0.6922459999999999,61.702036102354676
89,2015-05-12,79.55,0.0195,0.6885439999999999,61.3720653439091
90,2015-05-13,78.01,-0.0196,0.6821339999999999,60.80072213439096
91,2015-05-14,77.26,-0.0095,0.679802,60.59286373117782
92,2015-05-15,77.04,-0.0029,0.679004,60.52173551258258
93,2015-05-18,78.18,0.0146,0.676436,60.29284169635129
94,2015-05-19,76.86,-0.0169,0.668301,59.567743878967505
95,2015-05-20,77.03,0.0022,0.6589879999999999,58.737647262705025
96,2015-05-21,77.91,0.0113,0.6406820000000001,57.10597662410301
97,2015-05-22,76.86,-0.0135,0.621588,55.40406909796582
98,2015-05-26,75.92,-0.0124,0.598641,53.358731714375686
99,2015-05-27,75.79,-0.0017,0.575929,51.33434061069769
100,2015-05-28,75.92,0.0017,0.569786,50.78679594048397
101,2015-05-29,75.53,-0.0052,0.556094,49.56638545300778
102,2015-06-01,75.59,0.0008,0.563095,50.19040632817728
103,2015-06-02,76.45,0.0113,0.565735,50.42571772804123
104,2015-06-03,75.8,-0.0085,0.568177,50.64338077291538
105,2015-06-04,74.41,-0.0185,0.567437,50.57742227446866
106,2015-06-05,76.37,0.026,0.574236,51.18343826222433
107,2015-06-08,75.89,-0.0064,0.574666,51.221765497808235
108,2015-06-09,75.87,-0.0002,0.5812189999999999,51.80585474148566
109,2015-06-10,76.99,0.0147,0.5857439999999999,52.2091820461767
110,2015-06-11,77.2,0.0027,0.588994,52.49886464070619
111,2015-06-12,76.24,-0.0124,0.590871,52.66616748068522
112,2015-06-15,75.98,-0.0035,0.595195,53.051579031068435
113,2015-06-16,76.71,0.0096,0.602602,53.71178794727761
114,2015-06-17,75.81,-0.0118,0.606244,54.03641071936264
115,2015-06-18,75.63,-0.0024,0.613511,54.684141000730556
116,2015-06-19,75.17,-0.0061,0.6211869999999999,55.368326722456175
117,2015-06-22,75.01,-0.0022,0.627763,55.95446602757182
118,2015-06-23,75.61,0.008,0.631664,56.302174274113206
119,2015-06-24,75.23,-0.0051,0.636537,56.7365198996954
120,2015-06-25,74.64,-0.0078,0.637332,56.80738071897262
121,2015-06-26,74.99,0.0047,0.633176,56.43694353039891
122,2015-06-29,73.45,-0.0208,0.625485,55.751420812083154
123,2015-06-30,74.56,0.015,0.6271840000000001,55.90285795919258
124,2015-07-01,73.04,-0.0205,0.618903,55.164746708331464
125,2015-07-02,72.96,-0.0012,0.621895,55.431432961510595
126,2015-07-06,72.46,-0.0068,0.617534,55.04272348620505
127,2015-07-07,73.85,0.019,0.609842,54.35711163478328
128,2015-07-08,71.95,-0.0261,0.601505,53.61400892998566
129,2015-07-09,72.64,0.0095,0.59723,53.23296490179689
130,2015-07-10,71.99,-0.0089,0.57807,51.525174590663106
131,2015-07-13,71.71,-0.0039,0.547017,48.75732424976345
132,2015-07-14,72.58,0.012,0.519132,46.27184758870054
133,2015-07-15,71.04,-0.0215,0.48017499999999996,42.799489177905194
134,2015-07-16,70.31,-0.0103,0.437487,38.994575148590016
135,2015-07-17,68.69,-0.0233,0.441927,39.390326139270286
136,2015-07-20,66.5,-0.0324,0.45443600000000006,40.505292162337746
137,2015-07-21,65.98,-0.0077,0.498128,44.39969583008603
138,2015-07-22,64.93,-0.0162,0.53957,48.09355000931391
139,2015-07-23,65.12,0.003,0.594305,52.972250566720355
140,2015-07-24,64.13,-0.0153,0.630162,56.16829634888758
141,2015-07-27,62.45,-0.0266,0.6779689999999999,60.42948274786318
142,2015-07-28,65.57,0.0488,0.7394660000000001,65.91090136810298
143,2015-07-29,66.33,0.0115,0.764865,68.17479312762734
144,2015-07-30,67.02,0.0102,0.77696,69.25285804480704
145,2015-07-31,65.86,-0.0173,0.787785,70.21772391735522
146,2015-08-03,65.22,-0.0098,0.8028,71.55605750408141
147,2015-08-04,65.48,0.0039,0.8153910000000001,72.67833244184162
148,2015-08-05,64.93,-0.0085,0.828114,73.81237294959502
149,2015-08-06,66.28,0.0207,0.84533,75.34688850264716
150,2015-08-07,62.94,-0.0518,0.853167,76.04542465444024
151,2015-08-10,65.08,0.0335,0.879105,78.3573591581035
152,2015-08-11,65.96,0.0134,0.889787,79.30947899649239
153,2015-08-12,68.2,0.0335,0.89416,79.69925806907004
154,2015-08-13,67.99,-0.0031,0.885969,78.96916879774976
155,2015-08-14,68.2,0.0031,0.879924,78.43035917192493
156,2015-08-17,68.27,0.001,0.877449,78.20975473455248
157,2015-08-18,68.61,0.005,0.866191,77.20629422710238
158,2015-08-19,65.76,-0.0424,0.855438,76.24784593818684
159,2015-08-20,65.47,-0.0044,0.85148,75.89505710460294
160,2015-08-21,63.88,-0.0247,0.840505,74.91682126615339
161,2015-08-24,59.1,-0.0778,0.832978,74.24591637722312
162,2015-08-25,58.33,-0.0131,0.862011,76.83371784398446
163,2015-08-26,60.57,0.0378,0.893387,79.63035817812504
164,2015-08-27,64.67,0.0654,0.8969929999999999,79.95177215839374
165,2015-08-28,65.97,0.0199,0.8820619999999999,78.6209257525723
166,2015-08-31,66.82,0.0129,0.862523,76.87935399426111
167,2015-09-01,64.87,-0.0297,0.842497,75.09437441332346
168,2015-09-02,66.31,0.022,0.825543,73.58321173404569
169,2015-09-03,66.09,-0.0034,0.799183,71.2336630596466
170,2015-09-04,65.61,-0.0073,0.7734439999999999,68.93946604407914
171,2015-09-08,66.27,0.01,0.7502989999999999,66.87648030549921
172,2015-09-09,65.64,-0.0094,0.7211329999999999,64.27682413563868
173,2015-09-10,66.61,0.0146,0.70164,62.53935250020389
174,2015-09-11,65.83,-0.0117,0.670765,59.787367852173844
175,2015-09-14,65.22,-0.0094,0.649751,57.91432476249925
176,2015-09-15,65.92,0.0107,0.628251,55.99796298330425
177,2015-09-16,68.21,0.0342,0.607506,54.14889669914609
178,2015-09-17,67.97,-0.0035,0.574876,51.240483450070144
179,2015-09-18,65.07,-0.0436,0.555902,49.54927189665404
180,2015-09-21,65.29,0.0034,0.52856,47.112194512154055
181,2015-09-22,64.18,-0.0171,0.503812,44.906328404641584
182,2015-09-23,62.32,-0.0294,0.480959,42.86936953301631
183,2015-09-24,62.51,0.003,0.453341,40.40769141125781
184,2015-09-25,62.11,-0.0064,0.436253,38.88458489577482
185,2015-09-28,59.24,-0.0473,0.424887,37.87149801287573
186,2015-09-29,59.84,0.01,0.445367,39.69694402394149
187,2015-09-30,62.12,0.0374,0.466073,41.54253411696529
188,2015-10-01,62.79,0.0108,0.471691,42.04328390652425
189,2015-10-02,65.75,0.0461,0.475205,42.356497641040114
190,2015-10-05,68.82,0.0455,0.47574599999999995,42.40471865139102
191,2015-10-06,70.69,0.0268,0.48684,43.39356132945565
192,2015-10-07,71.48,0.0112,0.505322,45.04091939471528
193,2015-10-08,74.27,0.0383,0.53337,47.54092475205768
194,2015-10-09,74.49,0.003,0.585646,52.20044700178782
195,2015-10-12,73.41,-0.0147,0.633563,56.471438042424424
196,2015-10-13,72.77,-0.0088,0.6679130000000001,59.53316023383599
197,2015-10-14,73.34,0.0078,0.6942100000000001,61.87709352255651
198,2015-10-15,74.5,0.0157,0.722691,64.41569351480082
199,2015-10-16,74.81,0.0041,0.75717,67.48891387688755
200,2015-10-19,72.51,-0.0312,0.791841,70.57924779532802
201,2015-10-20,72.56,0.0007,0.8027920000000001,71.55534443923334
202,2015-10-21,71.63,-0.0129,0.817585,72.87389047642552
203,2015-10-22,73.36,0.0238,0.827815,73.7857221508983
204,2015-10-23,73.04,-0.0043,0.84557,75.36828044808934
205,2015-10-26,71.29,-0.0242,0.861014,76.7448521372934
206,2015-10-27,70.71,-0.0083,0.8680920000000001,77.37573626162562
207,2015-10-28,72.49,0.025,0.872967,77.81026015341983
208,2015-10-29,73.12,0.0086,0.88396,78.79010038777753
209,2015-10-30,73.4,0.0039,0.896976,79.9502568955916
210,2015-11-02,73.59,0.0026,0.9097799999999999,81.09151718493172
211,2015-11-03,75.62,0.0273,0.918318,81.85253564403716
212,2015-11-04,73.93,-0.0226,0.910847,81.18662220904339
213,2015-11-05,73.93,0.0,0.8835630000000001,78.75471454469194
214,2015-11-06,72.9,-0.014,0.869098,77.46540416627074
215,2015-11-09,72.99,0.0012,0.869414,77.49357022776961
216,2015-11-10,74.02,0.0141,0.872916,77.80571436501337
217,2015-11-11,71.24,-0.0384,0.8813880000000001,78.56085003912222
218,2015-11-12,69.84,-0.0198,0.8753319999999999,78.02105994913127
219,2015-11-13,70.32,0.0068,0.871728,77.69982423507459
220,2015-11-16,72.49,0.0304,0.867575,77.32965444581892
221,2015-11-17,70.94,-0.0216,0.865151,77.11359579685293
222,2015-11-18,72.8,0.0258,0.861232,76.76428315440339
223,2015-11-19,70.66,-0.0298,0.858302,76.50312315379682
224,2015-11-20,70.65,-0.0002,0.854169,76.13473602666133
225,2015-11-23,70.59,-0.0007,0.847184,75.51214128118798
226,2015-11-24,72.79,0.0307,0.8372350000000001,74.62535600950375
227,2015-11-25,71.41,-0.0191,0.832538,74.20669781057913
228,2015-11-27,70.12,-0.0182,0.83137,74.10259034276055
229,2015-11-30,71.33,0.017,0.8290040000000001,73.89170141394308
230,2015-12-01,71.86,0.0074,0.816782,72.80231659230023
231,2015-12-02,69.13,-0.0387,0.8052630000000001,71.77559234418176
232,2015-12-03,69.24,0.0016,0.787006,70.14828922777416
233,2015-12-04,68.82,-0.0062,0.753981,67.20466840182462
234,2015-12-07,65.14,-0.0549,0.7209399999999999,64.25962144617893
235,2015-12-08,65.93,0.012,0.697649,62.18362227412169
236,2015-12-09,67.01,0.0163,0.634433,56.54898384465232
237,2015-12-10,66.84,-0.0026,0.5653779999999999,50.393897209195984
238,2015-12-11,64.03,-0.043,0.521221,46.45804664715349
239,2015-12-14,65.71,0.026,0.506992,45.18977168175043
240,2015-12-15,66.09,0.0057,0.507333,45.22016607089952
241,2015-12-16,64.81,-0.0196,0.522688,46.588804913668795
242,2015-12-17,62.67,-0.0335,0.551328,49.14157706976856
243,2015-12-18,61.07,-0.0258,0.597452,53.2527524513309
244,2015-12-21,60.06,-0.0167,0.648298,57.78481435946808
245,2015-12-22,59.68,-0.0063,0.701467,62.52393247286432
246,2015-12-23,63.0,0.0541,0.754632,67.26269405383653
247,2015-12-24,62.77,-0.0037,0.775672,69.13805460426737
248,2015-12-28,60.27,-0.0407,0.794122,70.7825604101347
249,2015-12-29,60.78,0.0085,0.8237829999999999,73.42633746746972
250,2015-12-30,60.37,-0.0068,0.843463,75.18047699372822
251,2015-12-31,60.52,0.0025,0.871549,77.68386940909897
252,2016-01-04,59.57,-0.0158,0.8950879999999999,79.78197359144646
253,2016-01-05,59.96,0.0064,0.924874,82.43689228703262
254,2016-01-06,57.56,-0.0409,0.943122,84.06339320548614
255,2016-01-07,55.97,-0.028,0.97651,87.03936934891696
256,2016-01-08,56.02,0.0009,1.02375,91.25001727678543
257,2016-01-11,54.44,-0.0286,1.066738,95.08167123790334
258,2016-01-12,53.79,-0.0118,1.112131,99.12769031897305
259,2016-01-13,55.01,0.0223,1.154191,102.87662875771453
260,2016-01-14,55.94,0.0168,1.179843,105.1630711930592
261,2016-01-15,53.98,-0.0357,1.193838,106.41048901165613
262,2016-01-19,52.27,-0.0321,1.205062,107.41091899350194
263,2016-01-20,51.64,-0.0122,1.232872,109.88971067161417
264,2016-01-21,54.65,0.0566,1.259245,112.24041807639138
265,2016-01-22,56.6,0.035,1.265519,112.79963918349229
266,2016-01-25,52.8,-0.0695,1.257974,112.12712989865385
267,2016-01-26,56.6,0.0696,1.260808,112.37973312108355
268,2016-01-27,56.64,0.0006,1.255244,111.88379651924909
269,2016-01-28,58.83,0.038,1.253354,111.71533494889195
270,2016-01-29,60.88,0.0342,1.240835,110.5994775947644
271,2016-02-01,59.23,-0.0276,1.211452,107.98047954089989
272,2016-02-02,57.57,-0.0283,1.191122,106.1684034957355
273,2016-02-03,60.17,0.0441,1.160564,103.44467404231033
274,2016-02-04,58.67,-0.0252,1.135683,101.22695323169867
275,2016-02-05,57.49,-0.0204,1.110897,99.01770006615786
276,2016-02-08,58.66,0.0202,1.086416,96.83563249794982
277,2016-02-09,56.23,-0.0424,1.0397539999999998,92.67650350535457
278,2016-02-10,56.4,0.003,1.005451,89.61897056992547
279,2016-02-11,56.2,-0.0035,0.9762489999999999,87.0161056082486
280,2016-02-12,58.04,0.0321,0.933496,83.20539792704282
281,2016-02-16,58.2,0.0028,0.875497,78.03576691162277
282,2016-02-17,60.71,0.0423,0.836879,74.59362462376451
283,2016-02-18,59.54,-0.0194,0.79348,70.72533695607687
284,2016-02-19,59.76,0.0036,0.7491840000000001,66.77709689229911
285,2016-02-22,61.9,0.0352,0.730972,65.15380476566193
286,2016-02-23,58.31,-0.0598,0.7105029999999999,63.329339218762264
287,2016-02-24,59.6,0.0218,0.6749850000000001,60.16350955953213
288,2016-02-25,58.72,-0.0148,0.637884,56.85658219348962
289,2016-02-26,57.86,-0.0147,0.620324,55.29140485197035
290,2016-02-29,55.5,-0.0417,0.588008,52.41097939818124
291,2016-03-01,55.74,0.0043,0.5530349999999999,49.293727281726035
292,2016-03-02,57.44,0.03,0.525419,46.83222742617956
293,2016-03-03,59.36,0.033,0.50939,45.40351286996018
294,2016-03-04,61.22,0.0307,0.5034649999999999,44.87539921685643
295,2016-03-07,64.7,0.0553,0.508209,45.298246671763465
296,2016-03-08,60.49,-0.0673,0.538729,48.018589067160285
297,2016-03-09,61.94,0.0238,0.525321,46.82349238179067
298,2016-03-10,61.95,0.0001,0.5200739999999999,46.355810974561074
299,2016-03-11,64.45,0.0395,0.5277470000000001,47.03972929696868
