,Date,Adj Close,Px Change,Volatility,Adj Vol
0,2015-01-02,35.53,,,
1,2015-01-05,34.85,-0.0193,,
2,2015-01-06,34.56,-0.0082,,
3,2015-01-07,35.41,0.0243,,
4,2015-01-08,35.98,0.016,,
5,2015-01-09,34.81,-0.0333,,
6,2015-01-12,35.0,0.0055,,
7,2015-01-13,35.28,0.0079,,
8,2015-01-14,35.08,-0.0056,,
9,2015-01-15,34.71,-0.0105,,
10,2015-01-16,35.16,0.0129,,
11,2015-01-20,35.43,0.0075,,
12,2015-01-21,35.46,0.0009,,
13,2015-01-22,36.09,0.0177,,
14,2015-01-23,38.48,0.0641,,
15,2015-01-26,38.44,-0.0011,,
16,2015-01-27,38.54,0.0025,,
17,2015-01-28,38.2,-0.0088,,
18,2015-01-29,38.85,0.0168,,
19,2015-01-30,38.18,-0.0172,,
20,2015-02-02,38.38,0.0052,,
21,2015-02-03,38.74,0.0093,,
22,2015-02-04,38.83,0.0024,,
23,2015-02-05,39.25,0.0105,,
24,2015-02-06,38.97,-0.0072,,
25,2015-02-09,38.89,-0.002,,
26,2015-02-10,39.92,0.0262,,
27,2015-02-11,39.75,-0.0043,,
28,2015-02-12,40.2,0.0114,,
29,2015-02-13,40.09,-0.0027,,
30,2015-02-17,40.29,0.0049,,
31,2015-02-18,40.72,0.0105,,
32,2015-02-19,40.79,0.0018,,
33,2015-02-20,40.94,0.0036,,
34,2015-02-23,40.97,0.0007,,
35,2015-02-24,40.91,-0.0014,,
36,2015-02-25,41.27,0.0086,,
37,2015-02-26,41.4,0.0031,,
38,2015-02-27,40.93,-0.0113,,
39,2015-03-02,41.26,0.0079,,
40,2015-03-03,41.15,-0.0024,,
41,2015-03-04,40.74,-0.0101,,
42,2015-03-05,40.99,0.0061,,
43,2015-03-06,40.38,-0.0152,,
44,2015-03-09,40.73,0.0089,,
45,2015-03-10,40.36,-0.0093,,
46,2015-03-11,40.02,-0.0083,,
47,2015-03-12,40.88,0.0212,,
48,2015-03-13,40.84,-0.001,,
49,2015-03-16,41.18,0.0081,,
50,2015-03-17,41.33,0.0036,0.45019,60.168307985779535
51,2015-03-18,41.96,0.0152,0.447216,59.77083014764517
52,2015-03-19,42.8,0.0198,0.44171999999999995,59.03628468752867
53,2015-03-20,42.67,-0.0031,0.437028,58.409194567647575
54,2015-03-23,42.63,-0.0009,0.435402,58.19187817060437
55,2015-03-24,42.87,0.0056,0.435354,58.18546292641121
56,2015-03-25,41.93,-0.0222,0.426715,57.030852622563614
57,2015-03-26,41.63,-0.0072,0.41263500000000003,55.149047659237524
58,2015-03-27,41.62,-0.0001,0.39758699999999997,53.137868604682744
59,2015-03-30,42.02,0.0095,0.378524,50.59008110355453
60,2015-03-31,41.46,-0.0134,0.35415100000000005,47.3326072135583
61,2015-04-01,40.73,-0.0179,0.328991,43.96995004897842
62,2015-04-02,41.33,0.0146,0.30168700000000004,40.32074531043753
63,2015-04-06,41.38,0.0014,0.271519,36.28876433503826
64,2015-04-07,41.19,-0.0048,0.244876,32.72790285507397
65,2015-04-08,41.69,0.0123,0.238809,31.917042719243042
66,2015-04-09,41.99,0.0072,0.233092,31.152960405653886
67,2015-04-10,42.18,0.0044,0.22834900000000002,30.519054088817548
68,2015-04-13,42.47,0.0068,0.220758,29.504509949853883
69,2015-04-14,42.29,-0.0041,0.21850000000000003,29.202726170934117
