,Date,Adj Close,Px Change,Volatility,Adj Vol
0,2015-01-02,62.91,,,
1,2015-01-05,61.17,-0.028,,
2,2015-01-06,61.03,-0.0023,,
3,2015-01-07,62.18,0.0188,,
4,2015-01-08,64.13,0.0308,,
5,2015-01-09,64.14,0.0001,,
6,2015-01-12,64.1,-0.0006,,
7,2015-01-13,63.26,-0.0131,,
8,2015-01-14,63.62,0.0056,,
9,2015-01-15,62.19,-0.0227,,
10,2015-01-16,62.82,0.0101,,
11,2015-01-20,62.92,0.0015,,
12,2015-01-21,63.85,0.0147,,
13,2015-01-22,65.67,0.0281,,
14,2015-01-23,65.5,-0.0026,,
15,2015-01-26,66.23,0.0111,,
16,2015-01-27,65.96,-0.0041,,
17,2015-01-28,65.77,-0.0029,,
18,2015-01-29,67.0,0.0185,,
19,2015-01-30,66.22,-0.0117,,
20,2015-02-02,67.1,0.0131,,
21,2015-02-03,67.45,0.0053,,
22,2015-02-04,67.13,-0.0049,,
23,2015-02-05,69.51,0.0349,,
24,2015-02-06,70.66,0.0164,,
25,2015-02-09,71.54,0.0124,,
26,2015-02-10,73.03,0.0207,,
27,2015-02-11,73.26,0.0031,,
28,2015-02-12,74.58,0.0179,,
29,2015-02-13,75.01,0.0058,,
30,2015-02-17,75.85,0.0111,,
31,2015-02-18,76.14,0.0038,,
32,2015-02-19,76.32,0.0023,,
33,2015-02-20,76.06,-0.0035,,
34,2015-02-23,75.34,-0.0094,,
35,2015-02-24,75.82,0.0063,,
36,2015-02-25,77.47,0.0215,,
37,2015-02-26,77.48,0.0001,,
38,2015-02-27,78.05,0.0074,,
39,2015-03-02,79.46,0.0179,,
40,2015-03-03,79.72,0.0032,,
41,2015-03-04,79.56,-0.002,,
42,2015-03-05,79.9,0.0044,,
43,2015-03-06,79.7,-0.0026,,
44,2015-03-09,79.32,-0.0047,,
45,2015-03-10,77.51,-0.023,,
46,2015-03-11,78.28,0.0098,,
47,2015-03-12,80.03,0.0221,,
48,2015-03-13,79.56,-0.0058,,
49,2015-03-16,80.04,0.0059,,
50,2015-03-17,80.03,-0.0001,1.271068,150.12063644313093
51,2015-03-18,80.66,0.0078,1.273718,150.43361709135297
52,2015-03-19,79.18,-0.0185,1.266228,149.54900386298198
53,2015-03-20,79.04,-0.0018,1.246424,147.2100345205709
54,2015-03-23,79.28,0.0031,1.229353,145.19384861649598
55,2015-03-24,80.06,0.0098,1.2209780000000001,144.20471166220938
56,2015-03-25,78.93,-0.0142,1.212938,143.25514018609417
57,2015-03-26,79.0,0.0008,1.197208,141.3973343006101
58,2015-03-27,79.15,0.0019,1.173414,138.58712239729113
59,2015-03-30,80.3,0.0144,1.148855,135.68655947665522
60,2015-03-31,79.27,-0.0128,1.11379,131.54517591820013
61,2015-04-01,79.2,-0.0009,1.074765,126.93609297598682
62,2015-04-02,79.28,0.0011,1.03096,121.76246380792395
63,2015-04-06,79.43,0.0019,0.989847,116.90677573609267
64,2015-04-07,78.27,-0.0148,0.959139,113.2799796056766
65,2015-04-08,78.24,-0.0004,0.9201590000000001,108.67621142918783
66,2015-04-09,77.85,-0.0049,0.882989,104.28621494072995
67,2015-04-10,78.37,0.0066,0.838579,99.04113170014845
68,2015-04-13,78.08,-0.0037,0.78786,93.05091830498851
69,2015-04-14,78.29,0.0026,0.742992,87.75174255992184
70,2015-04-15,78.81,0.0067,0.684053,80.79069862574862
71,2015-04-16,77.82,-0.0127,0.627939,74.16330387317059
72,2015-04-17,77.04,-0.01,0.566432,66.89896397498445
73,2015-04-20,76.89,-0.002,0.489282,57.787093405048346
74,2015-04-21,76.52,-0.0049,0.43492600000000003,51.367328833441775
75,2015-04-22,76.09,-0.0057,0.389209,45.96788117503906
76,2015-04-23,77.42,0.0174,0.35083,41.435094647448935
77,2015-04-24,78.49,0.0138,0.323001,38.14832541749752
78,2015-04-27,78.16,-0.0042,0.29371400000000003,34.68935777807148
79,2015-04-28,78.14,-0.0004,0.275853,32.57986820905491
80,2015-04-29,78.12,-0.0002,0.260494,30.765879614321932
81,2015-04-30,80.42,0.0291,0.251143,29.66147129676558
82,2015-05-01,83.06,0.0323,0.248784,29.382859466895468
83,2015-05-04,82.85,-0.0026,0.270365,31.9317030024728
84,2015-05-05,80.4,-0.03,0.283876,33.527431884785265
85,2015-05-06,82.14,0.0214,0.270867,31.990992166777506
